image_url,id,w_cm,idx,color,proportion,color_name
"14444882.jpg",14444882,"2.3",3,"#2c2c2a",0.4019888889,"black","Stevenson Kefauver"
"14444891.jpg",14444891,"4",3,"#aea69d",0.02173333333,"gray","Studds"
"14444891.jpg",14444891,"4",3,"#aea69d",0.02173333333,"gray","Studds"
"14444891.jpg",14444891,"4",3,"#aea69d",0.02173333333,"gray","Studds"
"14444891.jpg",14444891,"4",3,"#aea69d",0.02173333333,"gray","Studds"
"14444891.jpg",14444891,"4",3,"#aea69d",0.02173333333,"gray","Studds"
"14444886.jpg",14444886,"3.5",3,"#5d5446",0.05315555556,"gray","Vote Adlai"
"14444886.jpg",14444886,"3.5",3,"#5d5446",0.05315555556,"gray","Vote Adlai"
"14444886.jpg",14444886,"3.5",3,"#5d5446",0.05315555556,"gray","Vote Adlai"
"14444886.jpg",14444886,"3.5",3,"#5d5446",0.05315555556,"gray","Vote Adlai"
"14444886.jpg",14444886,"3.5",3,"#5d5446",0.05315555556,"gray","Vote Adlai"
"14444887.jpg",14444887,"4",3,"#2f2d2b",0.4596111111,"black","Adlai"
"14444887.jpg",14444887,"4",3,"#2f2d2b",0.4596111111,"black","Adlai"
"14444887.jpg",14444887,"4",3,"#2f2d2b",0.4596111111,"black","Adlai"
"14444887.jpg",14444887,"4",3,"#2f2d2b",0.4596111111,"black","Adlai"
"14444887.jpg",14444887,"4",3,"#2f2d2b",0.4596111111,"black","Adlai"
"14444889.jpg",14444889,"4.4",3,"#121313",0.3911555556,"black","Steward"
"14444889.jpg",14444889,"4.4",3,"#121313",0.3911555556,"black","Steward"
"14444889.jpg",14444889,"4.4",3,"#121313",0.3911555556,"black","Steward"
"14444889.jpg",14444889,"4.4",3,"#121313",0.3911555556,"black","Steward"
"14444889.jpg",14444889,"4.4",3,"#121313",0.3911555556,"black","Steward"
"14444893.jpg",14444893,"4",3,"#e6dfd8",0.4182555556,"pink","Sullivan Lt. Governor"
"14444893.jpg",14444893,"4",3,"#e6dfd8",0.4182555556,"pink","Sullivan Lt. Governor"
"14444893.jpg",14444893,"4",3,"#e6dfd8",0.4182555556,"pink","Sullivan Lt. Governor"
"14444893.jpg",14444893,"4",3,"#e6dfd8",0.4182555556,"pink","Sullivan Lt. Governor"
"14444893.jpg",14444893,"4",3,"#e6dfd8",0.4182555556,"pink","Sullivan Lt. Governor"
"14444890.jpg",14444890,"5.5",3,"#1c74bd",0.1533111111,"gray","Vote Stone selectman"
"14444890.jpg",14444890,"5.5",3,"#1c74bd",0.1533111111,"gray","Vote Stone selectman"
"14444890.jpg",14444890,"5.5",3,"#1c74bd",0.1533111111,"gray","Vote Stone selectman"
"14444890.jpg",14444890,"5.5",3,"#1c74bd",0.1533111111,"gray","Vote Stone selectman"
"14444890.jpg",14444890,"5.5",3,"#1c74bd",0.1533111111,"gray","Vote Stone selectman"
"14444888.jpg",14444888,"2.5",3,"#8d8e98",0.03496666667,"gray","Adlai III"
"14444888.jpg",14444888,"2.5",3,"#8d8e98",0.03496666667,"gray","Adlai III"
"14444888.jpg",14444888,"2.5",3,"#8d8e98",0.03496666667,"gray","Adlai III"
"14444888.jpg",14444888,"2.5",3,"#8d8e98",0.03496666667,"gray","Adlai III"
"14444888.jpg",14444888,"2.5",3,"#8d8e98",0.03496666667,"gray","Adlai III"
"14444892.jpg",14444892,"3.7",3,"#aaa399",0.02293333333,"gray","STUDDS"
"14444892.jpg",14444892,"3.7",3,"#aaa399",0.02293333333,"gray","STUDDS"
"14444892.jpg",14444892,"3.7",3,"#aaa399",0.02293333333,"gray","STUDDS"
"14444892.jpg",14444892,"3.7",3,"#aaa399",0.02293333333,"gray","STUDDS"
"14444892.jpg",14444892,"3.7",3,"#aaa399",0.02293333333,"gray","STUDDS"
"14444895.jpg",14444895,"3.1",3,"#474e84",0.3758666667,"gray","Swift"
"14444895.jpg",14444895,"3.1",3,"#474e84",0.3758666667,"gray","Swift"
"14444895.jpg",14444895,"3.1",3,"#474e84",0.3758666667,"gray","Swift"
"14444895.jpg",14444895,"3.1",3,"#474e84",0.3758666667,"gray","Swift"
"14444895.jpg",14444895,"3.1",3,"#474e84",0.3758666667,"gray","Swift"
"14444902.jpg",14444902,"3.7",3,"#2c2c2a",0.4199888889,"black","Keep Thomson Governor"
"14444902.jpg",14444902,"3.7",3,"#2c2c2a",0.4199888889,"black","Keep Thomson Governor"
"14444902.jpg",14444902,"3.7",3,"#2c2c2a",0.4199888889,"black","Keep Thomson Governor"
"14444902.jpg",14444902,"3.7",3,"#2c2c2a",0.4199888889,"black","Keep Thomson Governor"
"14444902.jpg",14444902,"3.7",3,"#2c2c2a",0.4199888889,"black","Keep Thomson Governor"
"14444903.jpg",14444903,"3.7",3,"#f2d94c",0.1805111111,"yellow","Keep Thomson Governor"
"14444903.jpg",14444903,"3.7",3,"#f2d94c",0.1805111111,"yellow","Keep Thomson Governor"
"14444903.jpg",14444903,"3.7",3,"#f2d94c",0.1805111111,"yellow","Keep Thomson Governor"
"14444903.jpg",14444903,"3.7",3,"#f2d94c",0.1805111111,"yellow","Keep Thomson Governor"
"14444903.jpg",14444903,"3.7",3,"#f2d94c",0.1805111111,"yellow","Keep Thomson Governor"
"14444901.jpg",14444901,"5.5",3,"#e6d2c4",0.06546666667,"pink","For Mayor of Lynn Tennant"
"14444901.jpg",14444901,"5.5",3,"#e6d2c4",0.06546666667,"pink","For Mayor of Lynn Tennant"
"14444901.jpg",14444901,"5.5",3,"#e6d2c4",0.06546666667,"pink","For Mayor of Lynn Tennant"
"14444901.jpg",14444901,"5.5",3,"#e6d2c4",0.06546666667,"pink","For Mayor of Lynn Tennant"
"14444901.jpg",14444901,"5.5",3,"#e6d2c4",0.06546666667,"pink","For Mayor of Lynn Tennant"
"14444900.jpg",14444900,"4.3",3,"#16648d",0.1045666667,"gray","Robin Taylor"
"14444900.jpg",14444900,"4.3",3,"#16648d",0.1045666667,"gray","Robin Taylor"
"14444900.jpg",14444900,"4.3",3,"#16648d",0.1045666667,"gray","Robin Taylor"
"14444900.jpg",14444900,"4.3",3,"#16648d",0.1045666667,"gray","Robin Taylor"
"14444900.jpg",14444900,"4.3",3,"#16648d",0.1045666667,"gray","Robin Taylor"
"14444897.jpg",14444897,"3",3,"#827864",0.04177777778,"gray","Picture of Taft"
"14444897.jpg",14444897,"3",3,"#827864",0.04177777778,"gray","Picture of Taft"
"14444897.jpg",14444897,"3",3,"#827864",0.04177777778,"gray","Picture of Taft"
"14444897.jpg",14444897,"3",3,"#827864",0.04177777778,"gray","Picture of Taft"
"14444897.jpg",14444897,"3",3,"#827864",0.04177777778,"gray","Picture of Taft"
"14444899.jpg",14444899,"4.2",3,"#9a9bae",0.02053333333,"gray","Robin"
"14444899.jpg",14444899,"4.2",3,"#9a9bae",0.02053333333,"gray","Robin"
"14444899.jpg",14444899,"4.2",3,"#9a9bae",0.02053333333,"gray","Robin"
"14444899.jpg",14444899,"4.2",3,"#9a9bae",0.02053333333,"gray","Robin"
"14444899.jpg",14444899,"4.2",3,"#9a9bae",0.02053333333,"gray","Robin"
"14444896.jpg",14444896,"3.8",3,"#666a7f",0.03504444444,"gray","Jim Symmington for Senator"
"14444896.jpg",14444896,"3.8",3,"#666a7f",0.03504444444,"gray","Jim Symmington for Senator"
"14444896.jpg",14444896,"3.8",3,"#666a7f",0.03504444444,"gray","Jim Symmington for Senator"
"14444896.jpg",14444896,"3.8",3,"#666a7f",0.03504444444,"gray","Jim Symmington for Senator"
"14444896.jpg",14444896,"3.8",3,"#666a7f",0.03504444444,"gray","Jim Symmington for Senator"
"14444894.jpg",14444894,"3.1",3,"#283e8e",0.3358222222,"purple","Swift"
"14444894.jpg",14444894,"3.1",3,"#283e8e",0.3358222222,"purple","Swift"
"14444894.jpg",14444894,"3.1",3,"#283e8e",0.3358222222,"purple","Swift"
"14444894.jpg",14444894,"3.1",3,"#283e8e",0.3358222222,"purple","Swift"
"14444894.jpg",14444894,"3.1",3,"#283e8e",0.3358222222,"purple","Swift"
"14444898.jpg",14444898,"4.5",3,"#395d81",0.06187777778,"gray","Tarantino State representative fiscal conservative"
"14444898.jpg",14444898,"4.5",3,"#395d81",0.06187777778,"gray","Tarantino State representative fiscal conservative"
"14444898.jpg",14444898,"4.5",3,"#395d81",0.06187777778,"gray","Tarantino State representative fiscal conservative"
"14444898.jpg",14444898,"4.5",3,"#395d81",0.06187777778,"gray","Tarantino State representative fiscal conservative"
"14444898.jpg",14444898,"4.5",3,"#395d81",0.06187777778,"gray","Tarantino State representative fiscal conservative"
"14444907.jpg",14444907,"3",3,"#2b2b2b",0.4179666667,"black","Timilty"
"14444907.jpg",14444907,"3",3,"#2b2b2b",0.4179666667,"black","Timilty"
"14444907.jpg",14444907,"3",3,"#2b2b2b",0.4179666667,"black","Timilty"
"14444907.jpg",14444907,"3",3,"#2b2b2b",0.4179666667,"black","Timilty"
"14444907.jpg",14444907,"3",3,"#2b2b2b",0.4179666667,"black","Timilty"
"14444904.jpg",14444904,"3",3,"#d6d5d5",0.06097777778,"pink","Jim Tierney 1986"
"14444904.jpg",14444904,"3",3,"#d6d5d5",0.06097777778,"pink","Jim Tierney 1986"
"14444904.jpg",14444904,"3",3,"#d6d5d5",0.06097777778,"pink","Jim Tierney 1986"
"14444904.jpg",14444904,"3",3,"#d6d5d5",0.06097777778,"pink","Jim Tierney 1986"
"14444904.jpg",14444904,"3",3,"#d6d5d5",0.06097777778,"pink","Jim Tierney 1986"
"14444906.jpg",14444906,"5.4",3,"#e5e0df",0.3395777778,"pink","Timilty mayor"
"14444906.jpg",14444906,"5.4",3,"#e5e0df",0.3395777778,"pink","Timilty mayor"
"14444906.jpg",14444906,"5.4",3,"#e5e0df",0.3395777778,"pink","Timilty mayor"
"14444906.jpg",14444906,"5.4",3,"#e5e0df",0.3395777778,"pink","Timilty mayor"
"14444906.jpg",14444906,"5.4",3,"#e5e0df",0.3395777778,"pink","Timilty mayor"
"14444905.jpg",14444905,"3.8",3,"#94bec9",0.0139,"gray","Timility"
"14444905.jpg",14444905,"3.8",3,"#94bec9",0.0139,"gray","Timility"
"14444905.jpg",14444905,"3.8",3,"#94bec9",0.0139,"gray","Timility"
"14444905.jpg",14444905,"3.8",3,"#94bec9",0.0139,"gray","Timility"
"14444905.jpg",14444905,"3.8",3,"#94bec9",0.0139,"gray","Timility"
"14444912.jpg",14444912,"5.6",3,"#078981",0.05888888889,"gray","Democrat for President Tsongas"
"14444912.jpg",14444912,"5.6",3,"#078981",0.05888888889,"gray","Democrat for President Tsongas"
"14444912.jpg",14444912,"5.6",3,"#078981",0.05888888889,"gray","Democrat for President Tsongas"
"14444912.jpg",14444912,"5.6",3,"#078981",0.05888888889,"gray","Democrat for President Tsongas"
"14444912.jpg",14444912,"5.6",3,"#078981",0.05888888889,"gray","Democrat for President Tsongas"
"14444909.jpg",14444909,"3.6",3,"#dfe1e0",0.1539444444,"pink","Toby '76"
"14444909.jpg",14444909,"3.6",3,"#dfe1e0",0.1539444444,"pink","Toby '76"
"14444909.jpg",14444909,"3.6",3,"#dfe1e0",0.1539444444,"pink","Toby '76"
"14444909.jpg",14444909,"3.6",3,"#dfe1e0",0.1539444444,"pink","Toby '76"
"14444909.jpg",14444909,"3.6",3,"#dfe1e0",0.1539444444,"pink","Toby '76"
"14444911.jpg",14444911,"3.5",3,"#bf7b61",0.08475555556,"gray","Truman and Barkley"
"14444911.jpg",14444911,"3.5",3,"#bf7b61",0.08475555556,"gray","Truman and Barkley"
"14444911.jpg",14444911,"3.5",3,"#bf7b61",0.08475555556,"gray","Truman and Barkley"
"14444911.jpg",14444911,"3.5",3,"#bf7b61",0.08475555556,"gray","Truman and Barkley"
"14444911.jpg",14444911,"3.5",3,"#bf7b61",0.08475555556,"gray","Truman and Barkley"
"14444913.jpg",14444913,"5.5",3,"#c81d2c",0.03032222222,"brown","Paul Tsongas"
"14444913.jpg",14444913,"5.5",3,"#c81d2c",0.03032222222,"brown","Paul Tsongas"
"14444913.jpg",14444913,"5.5",3,"#c81d2c",0.03032222222,"brown","Paul Tsongas"
"14444913.jpg",14444913,"5.5",3,"#c81d2c",0.03032222222,"brown","Paul Tsongas"
"14444913.jpg",14444913,"5.5",3,"#c81d2c",0.03032222222,"brown","Paul Tsongas"
"14444910.jpg",14444910,"3.5",3,"#d86b51",0.0596,"brown","Harry S. Truman for President"
"14444910.jpg",14444910,"3.5",3,"#d86b51",0.0596,"brown","Harry S. Truman for President"
"14444910.jpg",14444910,"3.5",3,"#d86b51",0.0596,"brown","Harry S. Truman for President"
"14444910.jpg",14444910,"3.5",3,"#d86b51",0.0596,"brown","Harry S. Truman for President"
"14444910.jpg",14444910,"3.5",3,"#d86b51",0.0596,"brown","Harry S. Truman for President"
"14444908.jpg",14444908,"2.8",3,"#2a457d",0.1607222222,"gray","Toby"
"14444908.jpg",14444908,"2.8",3,"#2a457d",0.1607222222,"gray","Toby"
"14444908.jpg",14444908,"2.8",3,"#2a457d",0.1607222222,"gray","Toby"
"14444908.jpg",14444908,"2.8",3,"#2a457d",0.1607222222,"gray","Toby"
"14444908.jpg",14444908,"2.8",3,"#2a457d",0.1607222222,"gray","Toby"
"14444916.jpg",14444916,"5.8",3,"#dedfe3",0.05343333333,"pink","President Tsongas 1980"
"14444916.jpg",14444916,"5.8",3,"#dedfe3",0.05343333333,"pink","President Tsongas 1980"
"14444916.jpg",14444916,"5.8",3,"#dedfe3",0.05343333333,"pink","President Tsongas 1980"
"14444916.jpg",14444916,"5.8",3,"#dedfe3",0.05343333333,"pink","President Tsongas 1980"
"14444916.jpg",14444916,"5.8",3,"#dedfe3",0.05343333333,"pink","President Tsongas 1980"
"14444918.jpg",14444918,"5.5",3,"#2b2826",0.4785444444,"black","Tsongas, Ralph & Counihan Reform Middlesex County"
"14444918.jpg",14444918,"5.5",3,"#2b2826",0.4785444444,"black","Tsongas, Ralph & Counihan Reform Middlesex County"
"14444918.jpg",14444918,"5.5",3,"#2b2826",0.4785444444,"black","Tsongas, Ralph & Counihan Reform Middlesex County"
"14444918.jpg",14444918,"5.5",3,"#2b2826",0.4785444444,"black","Tsongas, Ralph & Counihan Reform Middlesex County"
"14444918.jpg",14444918,"5.5",3,"#2b2826",0.4785444444,"black","Tsongas, Ralph & Counihan Reform Middlesex County"
"14444914.jpg",14444914,"5.6",3,"#2352b1",0.09894444444,"gray","Paul Tsongas U.S. Senate"
"14444914.jpg",14444914,"5.6",3,"#2352b1",0.09894444444,"gray","Paul Tsongas U.S. Senate"
"14444914.jpg",14444914,"5.6",3,"#2352b1",0.09894444444,"gray","Paul Tsongas U.S. Senate"
"14444914.jpg",14444914,"5.6",3,"#2352b1",0.09894444444,"gray","Paul Tsongas U.S. Senate"
"14444914.jpg",14444914,"5.6",3,"#2352b1",0.09894444444,"gray","Paul Tsongas U.S. Senate"
"14444917.jpg",14444917,"4.4",3,"#e1cfc8",0.03802222222,"pink","Tsongas"
"14444917.jpg",14444917,"4.4",3,"#e1cfc8",0.03802222222,"pink","Tsongas"
"14444917.jpg",14444917,"4.4",3,"#e1cfc8",0.03802222222,"pink","Tsongas"
"14444917.jpg",14444917,"4.4",3,"#e1cfc8",0.03802222222,"pink","Tsongas"
"14444917.jpg",14444917,"4.4",3,"#e1cfc8",0.03802222222,"pink","Tsongas"
"14444919.jpg",14444919,"4.5",3,"#db2b5a",0.0896,"brown","Joe Tully senator"
"14444919.jpg",14444919,"4.5",3,"#db2b5a",0.0896,"brown","Joe Tully senator"
"14444919.jpg",14444919,"4.5",3,"#db2b5a",0.0896,"brown","Joe Tully senator"
"14444919.jpg",14444919,"4.5",3,"#db2b5a",0.0896,"brown","Joe Tully senator"
"14444919.jpg",14444919,"4.5",3,"#db2b5a",0.0896,"brown","Joe Tully senator"
"14444920.jpg",14444920,"5.6",3,"#df5b64",0.0559,"brown","Rosemarie Turino for Congress"
"14444920.jpg",14444920,"5.6",3,"#df5b64",0.0559,"brown","Rosemarie Turino for Congress"
"14444920.jpg",14444920,"5.6",3,"#df5b64",0.0559,"brown","Rosemarie Turino for Congress"
"14444920.jpg",14444920,"5.6",3,"#df5b64",0.0559,"brown","Rosemarie Turino for Congress"
"14444920.jpg",14444920,"5.6",3,"#df5b64",0.0559,"brown","Rosemarie Turino for Congress"
"14444915.jpg",14444915,"4.3",3,"#c46068",0.02036666667,"gray","Paul Tsongas U.S. Senator"
"14444915.jpg",14444915,"4.3",3,"#c46068",0.02036666667,"gray","Paul Tsongas U.S. Senator"
"14444915.jpg",14444915,"4.3",3,"#c46068",0.02036666667,"gray","Paul Tsongas U.S. Senator"
"14444915.jpg",14444915,"4.3",3,"#c46068",0.02036666667,"gray","Paul Tsongas U.S. Senator"
"14444915.jpg",14444915,"4.3",3,"#c46068",0.02036666667,"gray","Paul Tsongas U.S. Senator"
"14444921.jpg",14444921,"5.5",3,"#707152",0.07653333333,"gray","Democrat Mo Udall 1980"
"14444921.jpg",14444921,"5.5",3,"#707152",0.07653333333,"gray","Democrat Mo Udall 1980"
"14444921.jpg",14444921,"5.5",3,"#707152",0.07653333333,"gray","Democrat Mo Udall 1980"
"14444921.jpg",14444921,"5.5",3,"#707152",0.07653333333,"gray","Democrat Mo Udall 1980"
"14444921.jpg",14444921,"5.5",3,"#707152",0.07653333333,"gray","Democrat Mo Udall 1980"
"14444924.jpg",14444924,"1",3,"#754c3f",0.137,"brown","Mo"
"14444924.jpg",14444924,"1",3,"#754c3f",0.137,"brown","Mo"
"14444924.jpg",14444924,"1",3,"#754c3f",0.137,"brown","Mo"
"14444924.jpg",14444924,"1",3,"#754c3f",0.137,"brown","Mo"
"14444924.jpg",14444924,"1",3,"#754c3f",0.137,"brown","Mo"
"14444925.jpg",14444925,"3",3,"#d93a3c",0.01967777778,"brown","Mo Udall '76"
"14444925.jpg",14444925,"3",3,"#d93a3c",0.01967777778,"brown","Mo Udall '76"
"14444925.jpg",14444925,"3",3,"#d93a3c",0.01967777778,"brown","Mo Udall '76"
"14444925.jpg",14444925,"3",3,"#d93a3c",0.01967777778,"brown","Mo Udall '76"
"14444925.jpg",14444925,"3",3,"#d93a3c",0.01967777778,"brown","Mo Udall '76"
"14444932.jpg",14444932,"5.6",3,"#88a985",0.2961555556,"gray","Udall"
"14444932.jpg",14444932,"5.6",3,"#88a985",0.2961555556,"gray","Udall"
"14444932.jpg",14444932,"5.6",3,"#88a985",0.2961555556,"gray","Udall"
"14444932.jpg",14444932,"5.6",3,"#88a985",0.2961555556,"gray","Udall"
"14444932.jpg",14444932,"5.6",3,"#88a985",0.2961555556,"gray","Udall"
"14444931.jpg",14444931,"3.7",3,"#2c2d2a",0.4083444444,"black","udall"
"14444931.jpg",14444931,"3.7",3,"#2c2d2a",0.4083444444,"black","udall"
"14444931.jpg",14444931,"3.7",3,"#2c2d2a",0.4083444444,"black","udall"
"14444931.jpg",14444931,"3.7",3,"#2c2d2a",0.4083444444,"black","udall"
"14444931.jpg",14444931,"3.7",3,"#2c2d2a",0.4083444444,"black","udall"
"14444923.jpg",14444923,"3.5",3,"#1a7ebb",0.1357444444,"gray","Me for Mo"
"14444923.jpg",14444923,"3.5",3,"#1a7ebb",0.1357444444,"gray","Me for Mo"
"14444923.jpg",14444923,"3.5",3,"#1a7ebb",0.1357444444,"gray","Me for Mo"
"14444923.jpg",14444923,"3.5",3,"#1a7ebb",0.1357444444,"gray","Me for Mo"
"14444923.jpg",14444923,"3.5",3,"#1a7ebb",0.1357444444,"gray","Me for Mo"
"14444930.jpg",14444930,"3.7",3,"#b25b08",0.3366111111,"brown","udall"
"14444930.jpg",14444930,"3.7",3,"#b25b08",0.3366111111,"brown","udall"
"14444930.jpg",14444930,"3.7",3,"#b25b08",0.3366111111,"brown","udall"
"14444930.jpg",14444930,"3.7",3,"#b25b08",0.3366111111,"brown","udall"
"14444930.jpg",14444930,"3.7",3,"#b25b08",0.3366111111,"brown","udall"
"14444926.jpg",14444926,"3.6",3,"#2fa720",0.1324444444,"green","MS. For Mo"
"14444926.jpg",14444926,"3.6",3,"#2fa720",0.1324444444,"green","MS. For Mo"
"14444926.jpg",14444926,"3.6",3,"#2fa720",0.1324444444,"green","MS. For Mo"
"14444926.jpg",14444926,"3.6",3,"#2fa720",0.1324444444,"green","MS. For Mo"
"14444926.jpg",14444926,"3.6",3,"#2fa720",0.1324444444,"green","MS. For Mo"
"14444922.jpg",14444922,"3.6",3,"#414a7c",0.05994444444,"gray","Go Mo"
"14444922.jpg",14444922,"3.6",3,"#414a7c",0.05994444444,"gray","Go Mo"
"14444922.jpg",14444922,"3.6",3,"#414a7c",0.05994444444,"gray","Go Mo"
"14444922.jpg",14444922,"3.6",3,"#414a7c",0.05994444444,"gray","Go Mo"
"14444922.jpg",14444922,"3.6",3,"#414a7c",0.05994444444,"gray","Go Mo"
"14444927.jpg",14444927,"3.6",3,"#26910c",0.1329333333,"green","MS. For Mo"
"14444927.jpg",14444927,"3.6",3,"#26910c",0.1329333333,"green","MS. For Mo"
"14444927.jpg",14444927,"3.6",3,"#26910c",0.1329333333,"green","MS. For Mo"
"14444927.jpg",14444927,"3.6",3,"#26910c",0.1329333333,"green","MS. For Mo"
"14444927.jpg",14444927,"3.6",3,"#26910c",0.1329333333,"green","MS. For Mo"
"14444928.jpg",14444928,"3.5",3,"#93197a",0.0582,"purple","The most Udall"
"14444928.jpg",14444928,"3.5",3,"#93197a",0.0582,"purple","The most Udall"
"14444928.jpg",14444928,"3.5",3,"#93197a",0.0582,"purple","The most Udall"
"14444928.jpg",14444928,"3.5",3,"#93197a",0.0582,"purple","The most Udall"
"14444928.jpg",14444928,"3.5",3,"#93197a",0.0582,"purple","The most Udall"
"14444937.jpg",14444937,"2.5",3,"#dcbe20",0.2565444444,"orange","Udall President"
"14444937.jpg",14444937,"2.5",3,"#dcbe20",0.2565444444,"orange","Udall President"
"14444937.jpg",14444937,"2.5",3,"#dcbe20",0.2565444444,"orange","Udall President"
"14444937.jpg",14444937,"2.5",3,"#dcbe20",0.2565444444,"orange","Udall President"
"14444937.jpg",14444937,"2.5",3,"#dcbe20",0.2565444444,"orange","Udall President"
"14444934.jpg",14444934,"3.7",3,"#e1160d",0.3296888889,"red","Udall"
"14444934.jpg",14444934,"3.7",3,"#e1160d",0.3296888889,"red","Udall"
"14444934.jpg",14444934,"3.7",3,"#e1160d",0.3296888889,"red","Udall"
"14444934.jpg",14444934,"3.7",3,"#e1160d",0.3296888889,"red","Udall"
"14444934.jpg",14444934,"3.7",3,"#e1160d",0.3296888889,"red","Udall"
"14444939.jpg",14444939,"3.5",3,"#5e6a68",0.05267777778,"gray","Udall Udall Udall Udall Udall"
"14444939.jpg",14444939,"3.5",3,"#5e6a68",0.05267777778,"gray","Udall Udall Udall Udall Udall"
"14444939.jpg",14444939,"3.5",3,"#5e6a68",0.05267777778,"gray","Udall Udall Udall Udall Udall"
"14444939.jpg",14444939,"3.5",3,"#5e6a68",0.05267777778,"gray","Udall Udall Udall Udall Udall"
"14444939.jpg",14444939,"3.5",3,"#5e6a68",0.05267777778,"gray","Udall Udall Udall Udall Udall"
"14444933.jpg",14444933,"3.6",3,"#ead50d",0.1344555556,"yellow","Udall"
"14444933.jpg",14444933,"3.6",3,"#ead50d",0.1344555556,"yellow","Udall"
"14444933.jpg",14444933,"3.6",3,"#ead50d",0.1344555556,"yellow","Udall"
"14444933.jpg",14444933,"3.6",3,"#ead50d",0.1344555556,"yellow","Udall"
"14444933.jpg",14444933,"3.6",3,"#ead50d",0.1344555556,"yellow","Udall"
"14444935.jpg",14444935,"3.1",3,"#2c2b2a",0.4320777778,"black","Udall for President"
"14444935.jpg",14444935,"3.1",3,"#2c2b2a",0.4320777778,"black","Udall for President"
"14444935.jpg",14444935,"3.1",3,"#2c2b2a",0.4320777778,"black","Udall for President"
"14444935.jpg",14444935,"3.1",3,"#2c2b2a",0.4320777778,"black","Udall for President"
"14444935.jpg",14444935,"3.1",3,"#2c2b2a",0.4320777778,"black","Udall for President"
"14444938.jpg",14444938,"3. 5",3,"#d6d7d6",0.1046888889,"pink","Udall President"
"14444938.jpg",14444938,"3. 5",3,"#d6d7d6",0.1046888889,"pink","Udall President"
"14444938.jpg",14444938,"3. 5",3,"#d6d7d6",0.1046888889,"pink","Udall President"
"14444938.jpg",14444938,"3. 5",3,"#d6d7d6",0.1046888889,"pink","Udall President"
"14444938.jpg",14444938,"3. 5",3,"#d6d7d6",0.1046888889,"pink","Udall President"
"14444941.jpg",14444941,"5.8",3,"#b21e29",0.3256222222,"brown","Vanderveen"
"14444941.jpg",14444941,"5.8",3,"#b21e29",0.3256222222,"brown","Vanderveen"
"14444941.jpg",14444941,"5.8",3,"#b21e29",0.3256222222,"brown","Vanderveen"
"14444941.jpg",14444941,"5.8",3,"#b21e29",0.3256222222,"brown","Vanderveen"
"14444941.jpg",14444941,"5.8",3,"#b21e29",0.3256222222,"brown","Vanderveen"
"14444940.jpg",14444940,"3.5",3,"#2d2f2e",0.4962222222,"black","Udall Udall Udall Udall Udall"
"14444940.jpg",14444940,"3.5",3,"#2d2f2e",0.4962222222,"black","Udall Udall Udall Udall Udall"
"14444940.jpg",14444940,"3.5",3,"#2d2f2e",0.4962222222,"black","Udall Udall Udall Udall Udall"
"14444940.jpg",14444940,"3.5",3,"#2d2f2e",0.4962222222,"black","Udall Udall Udall Udall Udall"
"14444940.jpg",14444940,"3.5",3,"#2d2f2e",0.4962222222,"black","Udall Udall Udall Udall Udall"
"14444936.jpg",14444936,"3.1",3,"#2a2a29",0.4339333333,"black","Udall for President"
"14444936.jpg",14444936,"3.1",3,"#2a2a29",0.4339333333,"black","Udall for President"
"14444936.jpg",14444936,"3.1",3,"#2a2a29",0.4339333333,"black","Udall for President"
"14444936.jpg",14444936,"3.1",3,"#2a2a29",0.4339333333,"black","Udall for President"
"14444936.jpg",14444936,"3.1",3,"#2a2a29",0.4339333333,"black","Udall for President"
"14444944.jpg",14444944,"2.5",3,"#be1b16",0.09623333333,"brown","Keep Volpe"
"14444944.jpg",14444944,"2.5",3,"#be1b16",0.09623333333,"brown","Keep Volpe"
"14444944.jpg",14444944,"2.5",3,"#be1b16",0.09623333333,"brown","Keep Volpe"
"14444944.jpg",14444944,"2.5",3,"#be1b16",0.09623333333,"brown","Keep Volpe"
"14444944.jpg",14444944,"2.5",3,"#be1b16",0.09623333333,"brown","Keep Volpe"
"14444951.jpg",14444951,"6",3,"#d5d1d2",0.2195111111,"pink","Waihee Gov. Cayetano Lt. Gov. HGEA AFSCME"
"14444951.jpg",14444951,"6",3,"#d5d1d2",0.2195111111,"pink","Waihee Gov. Cayetano Lt. Gov. HGEA AFSCME"
"14444951.jpg",14444951,"6",3,"#d5d1d2",0.2195111111,"pink","Waihee Gov. Cayetano Lt. Gov. HGEA AFSCME"
"14444951.jpg",14444951,"6",3,"#d5d1d2",0.2195111111,"pink","Waihee Gov. Cayetano Lt. Gov. HGEA AFSCME"
"14444951.jpg",14444951,"6",3,"#d5d1d2",0.2195111111,"pink","Waihee Gov. Cayetano Lt. Gov. HGEA AFSCME"
"14444942.jpg",14444942,"5.8",3,"#434a73",0.0873,"gray","Elect Vognild Senate Demo. 38th District"
"14444942.jpg",14444942,"5.8",3,"#434a73",0.0873,"gray","Elect Vognild Senate Demo. 38th District"
"14444942.jpg",14444942,"5.8",3,"#434a73",0.0873,"gray","Elect Vognild Senate Demo. 38th District"
"14444942.jpg",14444942,"5.8",3,"#434a73",0.0873,"gray","Elect Vognild Senate Demo. 38th District"
"14444942.jpg",14444942,"5.8",3,"#434a73",0.0873,"gray","Elect Vognild Senate Demo. 38th District"
"14444956.jpg",14444956,"3.2",3,"#445663",0.03847777778,"gray","If you liked Hitler, You'll love Wallace"
