"filename","metadata.image_source","frequency","hex","R","G","B","image_url","name","office","party","date_int","w_cm"
"14444891.jpg","map/images/14444891.jpg",0.43624877929687506,"#E1D6C9",225,214,201,"https://tracy-st.github.io/hks-political-buttons/images/14444891.jpg","Studds","Representative","Democrat",1972,4
"14444892.jpg","map/images/14444892.jpg",0.122543334960937,"#1C1917",28,25,23,"https://tracy-st.github.io/hks-political-buttons/images/14444892.jpg","STUDDS","Representative","Democrat",1972,3.7
"14444892.jpg","map/images/14444892.jpg",0.40576171875,"#2E2D2A",46,45,42,"https://tracy-st.github.io/hks-political-buttons/images/14444892.jpg","STUDDS","Representative","Democrat",1972,3.7
"14444892.jpg","map/images/14444892.jpg",0.02130126953125,"#726C64",114,108,100,"https://tracy-st.github.io/hks-political-buttons/images/14444892.jpg","STUDDS","Representative","Democrat",1972,3.7
"14444892.jpg","map/images/14444892.jpg",0.03826904296875,"#C8C1B4",200,193,180,"https://tracy-st.github.io/hks-political-buttons/images/14444892.jpg","STUDDS","Representative","Democrat",1972,3.7
"14444892.jpg","map/images/14444892.jpg",0.41212463378906206,"#E6DBCC",230,219,204,"https://tracy-st.github.io/hks-political-buttons/images/14444892.jpg","STUDDS","Representative","Democrat",1972,3.7
"14444893.jpg","map/images/14444893.jpg",0.41702270507812506,"#2E2D2A",46,45,42,"https://tracy-st.github.io/hks-political-buttons/images/14444893.jpg","Sullivan Lt. Governor","Lieutenant Governor","Democrat",2004,4
"14444893.jpg","map/images/14444893.jpg",0.105880737304687,"#12598E",18,89,142,"https://tracy-st.github.io/hks-political-buttons/images/14444893.jpg","Sullivan Lt. Governor","Lieutenant Governor","Democrat",2004,4
"14444893.jpg","map/images/14444893.jpg",0.026458740234375,"#608A9E",96,138,158,"https://tracy-st.github.io/hks-political-buttons/images/14444893.jpg","Sullivan Lt. Governor","Lieutenant Governor","Democrat",2004,4
"14444893.jpg","map/images/14444893.jpg",0.032257080078125,"#B7BEC2",183,190,194,"https://tracy-st.github.io/hks-political-buttons/images/14444893.jpg","Sullivan Lt. Governor","Lieutenant Governor","Democrat",2004,4
"14444893.jpg","map/images/14444893.jpg",0.41838073730468706,"#E7DFD8",231,223,216,"https://tracy-st.github.io/hks-political-buttons/images/14444893.jpg","Sullivan Lt. Governor","Lieutenant Governor","Democrat",2004,4
"14444896.jpg","map/images/14444896.jpg",0.097869873046875,"#0A124A",10,18,74,"https://tracy-st.github.io/hks-political-buttons/images/14444896.jpg","Jim Symmington for Senator","Senate","Democrat",1976,3.8
"14444896.jpg","map/images/14444896.jpg",0.4376220703125,"#2E2D2B",46,45,43,"https://tracy-st.github.io/hks-political-buttons/images/14444896.jpg","Jim Symmington for Senator","Senate","Democrat",1976,3.8
"14444896.jpg","map/images/14444896.jpg",0.028488159179687,"#60647A",96,100,122,"https://tracy-st.github.io/hks-political-buttons/images/14444896.jpg","Jim Symmington for Senator","Senate","Democrat",1976,3.8
"14444896.jpg","map/images/14444896.jpg",0.039505004882812,"#B0B2B3",176,178,179,"https://tracy-st.github.io/hks-political-buttons/images/14444896.jpg","Jim Symmington for Senator","Senate","Democrat",1976,3.8
"14444896.jpg","map/images/14444896.jpg",0.39651489257812506,"#DDDCD7",221,220,215,"https://tracy-st.github.io/hks-political-buttons/images/14444896.jpg","Jim Symmington for Senator","Senate","Democrat",1976,3.8
"14444897.jpg","map/images/14444897.jpg",0.46603393554687506,"#2E2D2A",46,45,42,"https://tracy-st.github.io/hks-political-buttons/images/14444897.jpg","Picture of Taft","President","Republican",1908,3
"14444897.jpg","map/images/14444897.jpg",0.10205078125,"#5C513D",92,81,61,"https://tracy-st.github.io/hks-political-buttons/images/14444897.jpg","Picture of Taft","President","Republican",1908,3
"14444897.jpg","map/images/14444897.jpg",0.04937744140625,"#7B715E",123,113,94,"https://tracy-st.github.io/hks-political-buttons/images/14444897.jpg","Picture of Taft","President","Republican",1908,3
"14444897.jpg","map/images/14444897.jpg",0.05888366699218701,"#B2A88F",178,168,143,"https://tracy-st.github.io/hks-political-buttons/images/14444897.jpg","Picture of Taft","President","Republican",1908,3
"14444897.jpg","map/images/14444897.jpg",0.323654174804687,"#DAD2B7",218,210,183,"https://tracy-st.github.io/hks-political-buttons/images/14444897.jpg","Picture of Taft","President","Republican",1908,3
"14444901.jpg","map/images/14444901.jpg",0.39340209960937506,"#2F2A28",47,42,40,"https://tracy-st.github.io/hks-political-buttons/images/14444901.jpg","For Mayor of Lynn Tennant","Mayor","Republican",1984,5.5
"14444901.jpg","map/images/14444901.jpg",0.42120361328125,"#E53340",229,51,64,"https://tracy-st.github.io/hks-political-buttons/images/14444901.jpg","For Mayor of Lynn Tennant","Mayor","Republican",1984,5.5
"14444901.jpg","map/images/14444901.jpg",0.102859497070312,"#E6565C",230,86,92,"https://tracy-st.github.io/hks-political-buttons/images/14444901.jpg","For Mayor of Lynn Tennant","Mayor","Republican",1984,5.5
"14444901.jpg","map/images/14444901.jpg",0.01593017578125,"#E89A93",232,154,147,"https://tracy-st.github.io/hks-political-buttons/images/14444901.jpg","For Mayor of Lynn Tennant","Mayor","Republican",1984,5.5
"14444901.jpg","map/images/14444901.jpg",0.066604614257812,"#E6D3C6",230,211,198,"https://tracy-st.github.io/hks-political-buttons/images/14444901.jpg","For Mayor of Lynn Tennant","Mayor","Republican",1984,5.5
"14444902.jpg","map/images/14444902.jpg",0.289474487304687,"#0C1E4A",12,30,74,"https://tracy-st.github.io/hks-political-buttons/images/14444902.jpg","Keep Thomson Governor","Governor","Republican",1974,3.7
"14444902.jpg","map/images/14444902.jpg",0.41853332519531206,"#2C2C2A",44,44,42,"https://tracy-st.github.io/hks-political-buttons/images/14444902.jpg","Keep Thomson Governor","Governor","Republican",1974,3.7
"14444902.jpg","map/images/14444902.jpg",0.1292724609375,"#2B3A5F",43,58,95,"https://tracy-st.github.io/hks-political-buttons/images/14444902.jpg","Keep Thomson Governor","Governor","Republican",1974,3.7
"14444902.jpg","map/images/14444902.jpg",0.05352783203125,"#656763",101,103,99,"https://tracy-st.github.io/hks-political-buttons/images/14444902.jpg","Keep Thomson Governor","Governor","Republican",1974,3.7
"14444902.jpg","map/images/14444902.jpg",0.10919189453125,"#EBD630",235,214,48,"https://tracy-st.github.io/hks-political-buttons/images/14444902.jpg","Keep Thomson Governor","Governor","Republican",1974,3.7
"14444903.jpg","map/images/14444903.jpg",0.092819213867187,"#0A1A4A",10,26,74,"https://tracy-st.github.io/hks-political-buttons/images/14444903.jpg","Keep Thomson Governor","Governor","Republican",1974,3.7
"14444903.jpg","map/images/14444903.jpg",0.39479064941406206,"#302E29",48,46,41,"https://tracy-st.github.io/hks-political-buttons/images/14444903.jpg","Keep Thomson Governor","Governor","Republican",1974,3.7
"14444903.jpg","map/images/14444903.jpg",0.029586791992187,"#968D38",150,141,56,"https://tracy-st.github.io/hks-political-buttons/images/14444903.jpg","Keep Thomson Governor","Governor","Republican",1974,3.7
"14444903.jpg","map/images/14444903.jpg",0.301406860351562,"#EED727",238,215,39,"https://tracy-st.github.io/hks-political-buttons/images/14444903.jpg","Keep Thomson Governor","Governor","Republican",1974,3.7
"14444903.jpg","map/images/14444903.jpg",0.181396484375,"#F2D94C",242,217,76,"https://tracy-st.github.io/hks-political-buttons/images/14444903.jpg","Keep Thomson Governor","Governor","Republican",1974,3.7
"14444904.jpg","map/images/14444904.jpg",0.165313720703125,"#242426",36,36,38,"https://tracy-st.github.io/hks-political-buttons/images/14444904.jpg","Jim Tierney 1986","Attorney General","Democrat",1986,3
"14444904.jpg","map/images/14444904.jpg",0.25384521484375,"#2F2F2F",47,47,47,"https://tracy-st.github.io/hks-political-buttons/images/14444904.jpg","Jim Tierney 1986","Attorney General","Democrat",1986,3
"14444904.jpg","map/images/14444904.jpg",0.47518920898437506,"#1D5BB0",29,91,176,"https://tracy-st.github.io/hks-political-buttons/images/14444904.jpg","Jim Tierney 1986","Attorney General","Democrat",1986,3
"14444904.jpg","map/images/14444904.jpg",0.03485107421875,"#5284BF",82,132,191,"https://tracy-st.github.io/hks-political-buttons/images/14444904.jpg","Jim Tierney 1986","Attorney General","Democrat",1986,3
"14444904.jpg","map/images/14444904.jpg",0.07080078125,"#D2D3D5",210,211,213,"https://tracy-st.github.io/hks-political-buttons/images/14444904.jpg","Jim Tierney 1986","Attorney General","Democrat",1986,3
"14444910.jpg","map/images/14444910.jpg",0.44905090332031206,"#2E2B27",46,43,39,"https://tracy-st.github.io/hks-political-buttons/images/14444910.jpg","Harry S. Truman for President","President","Democrat",1948,3.5
"14444910.jpg","map/images/14444910.jpg",0.183242797851562,"#6D5E45",109,94,69,"https://tracy-st.github.io/hks-political-buttons/images/14444910.jpg","Harry S. Truman for President","President","Democrat",1948,3.5
"14444910.jpg","map/images/14444910.jpg",0.06077575683593701,"#D96B51",217,107,81,"https://tracy-st.github.io/hks-political-buttons/images/14444910.jpg","Harry S. Truman for President","President","Democrat",1948,3.5
"14444910.jpg","map/images/14444910.jpg",0.21295166015625,"#9D8B64",157,139,100,"https://tracy-st.github.io/hks-political-buttons/images/14444910.jpg","Harry S. Truman for President","President","Democrat",1948,3.5
"14444910.jpg","map/images/14444910.jpg",0.093978881835937,"#D9BE91",217,190,145,"https://tracy-st.github.io/hks-political-buttons/images/14444910.jpg","Harry S. Truman for President","President","Democrat",1948,3.5
"14444911.jpg","map/images/14444911.jpg",0.42112731933593706,"#2E2C2A",46,44,42,"https://tracy-st.github.io/hks-political-buttons/images/14444911.jpg","Truman and Barkley","President","Democrat",1948,3.5
"14444911.jpg","map/images/14444911.jpg",0.044296264648437,"#53608D",83,96,141,"https://tracy-st.github.io/hks-political-buttons/images/14444911.jpg","Truman and Barkley","President","Democrat",1948,3.5
"14444911.jpg","map/images/14444911.jpg",0.087814331054687,"#BF7B61",191,123,97,"https://tracy-st.github.io/hks-political-buttons/images/14444911.jpg","Truman and Barkley","President","Democrat",1948,3.5
"14444911.jpg","map/images/14444911.jpg",0.19001770019531203,"#C3A997",195,169,151,"https://tracy-st.github.io/hks-political-buttons/images/14444911.jpg","Truman and Barkley","President","Democrat",1948,3.5
"14444911.jpg","map/images/14444911.jpg",0.256744384765625,"#E1D9CE",225,217,206,"https://tracy-st.github.io/hks-political-buttons/images/14444911.jpg","Truman and Barkley","President","Democrat",1948,3.5
"14444912.jpg","map/images/14444912.jpg",0.38905334472656206,"#2F2E2B",47,46,43,"https://tracy-st.github.io/hks-political-buttons/images/14444912.jpg","Democrat for President Tsongas","Senate","Democrat",1992,5.6
"14444912.jpg","map/images/14444912.jpg",0.018753051757812,"#526F91",82,111,145,"https://tracy-st.github.io/hks-political-buttons/images/14444912.jpg","Democrat for President Tsongas","Senate","Democrat",1992,5.6
"14444912.jpg","map/images/14444912.jpg",0.06021118164062501,"#068881",6,136,129,"https://tracy-st.github.io/hks-political-buttons/images/14444912.jpg","Democrat for President Tsongas","Senate","Democrat",1992,5.6
"14444912.jpg","map/images/14444912.jpg",0.02166748046875,"#9CB2BB",156,178,187,"https://tracy-st.github.io/hks-political-buttons/images/14444912.jpg","Democrat for President Tsongas","Senate","Democrat",1992,5.6
"14444912.jpg","map/images/14444912.jpg",0.51031494140625,"#E4E0DE",228,224,222,"https://tracy-st.github.io/hks-political-buttons/images/14444912.jpg","Democrat for President Tsongas","Senate","Democrat",1992,5.6
"14444913.jpg","map/images/14444913.jpg",0.38471984863281206,"#2E2C2A",46,44,42,"https://tracy-st.github.io/hks-political-buttons/images/14444913.jpg","Paul Tsongas","Senate","Democrat",,5.5
"14444913.jpg","map/images/14444913.jpg",0.030715942382812,"#C71B2B",199,27,43,"https://tracy-st.github.io/hks-political-buttons/images/14444913.jpg","Paul Tsongas","Senate","Democrat",,5.5
"14444913.jpg","map/images/14444913.jpg",0.057373046875,"#195998",25,89,152,"https://tracy-st.github.io/hks-political-buttons/images/14444913.jpg","Paul Tsongas","Senate","Democrat",,5.5
"14444913.jpg","map/images/14444913.jpg",0.02508544921875,"#9EA0A9",158,160,169,"https://tracy-st.github.io/hks-political-buttons/images/14444913.jpg","Paul Tsongas","Senate","Democrat",,5.5
"14444913.jpg","map/images/14444913.jpg",0.502105712890625,"#E7DED6",231,222,214,"https://tracy-st.github.io/hks-political-buttons/images/14444913.jpg","Paul Tsongas","Senate","Democrat",,5.5
"14444914.jpg","map/images/14444914.jpg",0.38294982910156206,"#2D2C2A",45,44,42,"https://tracy-st.github.io/hks-political-buttons/images/14444914.jpg","Paul Tsongas U.S. Senate","Senate","Democrat",1974,5.6
"14444914.jpg","map/images/14444914.jpg",0.099700927734375,"#2151B0",33,81,176,"https://tracy-st.github.io/hks-political-buttons/images/14444914.jpg","Paul Tsongas U.S. Senate","Senate","Democrat",1974,5.6
"14444914.jpg","map/images/14444914.jpg",0.025054931640625,"#DE2A2C",222,42,44,"https://tracy-st.github.io/hks-political-buttons/images/14444914.jpg","Paul Tsongas U.S. Senate","Senate","Democrat",1974,5.6
"14444914.jpg","map/images/14444914.jpg",0.034713745117187,"#A09FB7",160,159,183,"https://tracy-st.github.io/hks-political-buttons/images/14444914.jpg","Paul Tsongas U.S. Senate","Senate","Democrat",1974,5.6
"14444914.jpg","map/images/14444914.jpg",0.45758056640625,"#E5DFE0",229,223,224,"https://tracy-st.github.io/hks-political-buttons/images/14444914.jpg","Paul Tsongas U.S. Senate","Senate","Democrat",1974,5.6
"14444915.jpg","map/images/14444915.jpg",0.4019775390625,"#2F2E2C",47,46,44,"https://tracy-st.github.io/hks-political-buttons/images/14444915.jpg","Paul Tsongas U.S. Senator","Senate","Democrat",1974,4.3
"14444915.jpg","map/images/14444915.jpg",0.052734375,"#3D4B80",61,75,128,"https://tracy-st.github.io/hks-political-buttons/images/14444915.jpg","Paul Tsongas U.S. Senator","Senate","Democrat",1974,4.3
"14444915.jpg","map/images/14444915.jpg",0.021591186523437,"#C35D66",195,93,102,"https://tracy-st.github.io/hks-political-buttons/images/14444915.jpg","Paul Tsongas U.S. Senator","Senate","Democrat",1974,4.3
"14444915.jpg","map/images/14444915.jpg",0.033096313476562,"#9E99AB",158,153,171,"https://tracy-st.github.io/hks-political-buttons/images/14444915.jpg","Paul Tsongas U.S. Senator","Senate","Democrat",1974,4.3
"14444915.jpg","map/images/14444915.jpg",0.4906005859375,"#DBD8DA",219,216,218,"https://tracy-st.github.io/hks-political-buttons/images/14444915.jpg","Paul Tsongas U.S. Senator","Senate","Democrat",1974,4.3
"14444916.jpg","map/images/14444916.jpg",0.5680694580078121,"#2E2F30",46,47,48,"https://tracy-st.github.io/hks-political-buttons/images/14444916.jpg","President Tsongas 1980","Senate","Democrat",1980,5.8
"14444916.jpg","map/images/14444916.jpg",0.21379089355468703,"#464C54",70,76,84,"https://tracy-st.github.io/hks-political-buttons/images/14444916.jpg","President Tsongas 1980","Senate","Democrat",1980,5.8
"14444916.jpg","map/images/14444916.jpg",0.102264404296875,"#2C7ABF",44,122,191,"https://tracy-st.github.io/hks-political-buttons/images/14444916.jpg","President Tsongas 1980","Senate","Democrat",1980,5.8
"14444916.jpg","map/images/14444916.jpg",0.062820434570312,"#8297AD",130,151,173,"https://tracy-st.github.io/hks-political-buttons/images/14444916.jpg","President Tsongas 1980","Senate","Democrat",1980,5.8
"14444916.jpg","map/images/14444916.jpg",0.05305480957031201,"#E1E1E6",225,225,230,"https://tracy-st.github.io/hks-political-buttons/images/14444916.jpg","President Tsongas 1980","Senate","Democrat",1980,5.8
"14444917.jpg","map/images/14444917.jpg",0.40095520019531206,"#292928",41,41,40,"https://tracy-st.github.io/hks-political-buttons/images/14444917.jpg","Tsongas","Senate","Democrat",,4.4
"14444917.jpg","map/images/14444917.jpg",0.4957275390625,"#113678",17,54,120,"https://tracy-st.github.io/hks-political-buttons/images/14444917.jpg","Tsongas","Senate","Democrat",,4.4
"14444917.jpg","map/images/14444917.jpg",0.0284423828125,"#456891",69,104,145,"https://tracy-st.github.io/hks-political-buttons/images/14444917.jpg","Tsongas","Senate","Democrat",,4.4
"14444917.jpg","map/images/14444917.jpg",0.027679443359375,"#CC6D7A",204,109,122,"https://tracy-st.github.io/hks-political-buttons/images/14444917.jpg","Tsongas","Senate","Democrat",,4.4
"14444917.jpg","map/images/14444917.jpg",0.047195434570312,"#DCCBC7",220,203,199,"https://tracy-st.github.io/hks-political-buttons/images/14444917.jpg","Tsongas","Senate","Democrat",,4.4
"14444918.jpg","map/images/14444918.jpg",0.47807312011718706,"#2A2725",42,39,37,"https://tracy-st.github.io/hks-political-buttons/images/14444918.jpg","Tsongas, Ralph & Counihan Reform Middlesex County","Senate","Democrat",1971,5.5
"14444918.jpg","map/images/14444918.jpg",0.20796203613281203,"#D0142B",208,20,43,"https://tracy-st.github.io/hks-political-buttons/images/14444918.jpg","Tsongas, Ralph & Counihan Reform Middlesex County","Senate","Democrat",1971,5.5
"14444918.jpg","map/images/14444918.jpg",0.042984008789062,"#D44D59",212,77,89,"https://tracy-st.github.io/hks-political-buttons/images/14444918.jpg","Tsongas, Ralph & Counihan Reform Middlesex County","Senate","Democrat",1971,5.5
"14444918.jpg","map/images/14444918.jpg",0.029830932617187,"#9F8983",159,137,131,"https://tracy-st.github.io/hks-political-buttons/images/14444918.jpg","Tsongas, Ralph & Counihan Reform Middlesex County","Senate","Democrat",1971,5.5
"14444918.jpg","map/images/14444918.jpg",0.24114990234375,"#E3D7CD",227,215,205,"https://tracy-st.github.io/hks-political-buttons/images/14444918.jpg","Tsongas, Ralph & Counihan Reform Middlesex County","Senate","Democrat",1971,5.5
"14444919.jpg","map/images/14444919.jpg",0.41470336914062506,"#2F2D2B",47,45,43,"https://tracy-st.github.io/hks-political-buttons/images/14444919.jpg","Joe Tully senator","Senate","Democrat",1970,4.5
"14444919.jpg","map/images/14444919.jpg",0.05838012695312501,"#164682",22,70,130,"https://tracy-st.github.io/hks-political-buttons/images/14444919.jpg","Joe Tully senator","Senate","Democrat",1970,4.5
"14444919.jpg","map/images/14444919.jpg",0.091094970703125,"#DB2B5A",219,43,90,"https://tracy-st.github.io/hks-political-buttons/images/14444919.jpg","Joe Tully senator","Senate","Democrat",1970,4.5
"14444919.jpg","map/images/14444919.jpg",0.032257080078125,"#AE99A0",174,153,160,"https://tracy-st.github.io/hks-political-buttons/images/14444919.jpg","Joe Tully senator","Senate","Democrat",1970,4.5
"14444919.jpg","map/images/14444919.jpg",0.403564453125,"#E6DBD2",230,219,210,"https://tracy-st.github.io/hks-political-buttons/images/14444919.jpg","Joe Tully senator","Senate","Democrat",1970,4.5
"14444920.jpg","map/images/14444920.jpg",0.43156433105468706,"#2E2C29",46,44,41,"https://tracy-st.github.io/hks-political-buttons/images/14444920.jpg","Rosemarie Turino for Congress","Congress","Democrat",1976,5.6
"14444920.jpg","map/images/14444920.jpg",0.01800537109375,"#736D65",115,109,101,"https://tracy-st.github.io/hks-political-buttons/images/14444920.jpg","Rosemarie Turino for Congress","Congress","Democrat",1976,5.6
"14444920.jpg","map/images/14444920.jpg",0.05607604980468701,"#DE5862",222,88,98,"https://tracy-st.github.io/hks-political-buttons/images/14444920.jpg","Rosemarie Turino for Congress","Congress","Democrat",1976,5.6
"14444920.jpg","map/images/14444920.jpg",0.05162048339843701,"#D4ADA7",212,173,167,"https://tracy-st.github.io/hks-political-buttons/images/14444920.jpg","Rosemarie Turino for Congress","Congress","Democrat",1976,5.6
"14444920.jpg","map/images/14444920.jpg",0.44273376464843706,"#E7DCD2",231,220,210,"https://tracy-st.github.io/hks-political-buttons/images/14444920.jpg","Rosemarie Turino for Congress","Congress","Democrat",1976,5.6
"14444921.jpg","map/images/14444921.jpg",0.39456176757812506,"#2E2D2A",46,45,42,"https://tracy-st.github.io/hks-political-buttons/images/14444921.jpg","Democrat Mo Udall 1980","President","Democrat",1980,5.5
"14444921.jpg","map/images/14444921.jpg",0.169525146484375,"#4B5B4F",75,91,79,"https://tracy-st.github.io/hks-political-buttons/images/14444921.jpg","Democrat Mo Udall 1980","President","Democrat",1980,5.5
"14444921.jpg","map/images/14444921.jpg",0.068374633789062,"#998B53",153,139,83,"https://tracy-st.github.io/hks-political-buttons/images/14444921.jpg","Democrat Mo Udall 1980","President","Democrat",1980,5.5
"14444921.jpg","map/images/14444921.jpg",0.27154541015625,"#EEC254",238,194,84,"https://tracy-st.github.io/hks-political-buttons/images/14444921.jpg","Democrat Mo Udall 1980","President","Democrat",1980,5.5
"14444921.jpg","map/images/14444921.jpg",0.095993041992187,"#F4CA75",244,202,117,"https://tracy-st.github.io/hks-political-buttons/images/14444921.jpg","Democrat Mo Udall 1980","President","Democrat",1980,5.5
"14444922.jpg","map/images/14444922.jpg",0.095169067382812,"#0B1918",11,25,24,"https://tracy-st.github.io/hks-political-buttons/images/14444922.jpg","Go Mo","President","Democrat",,3.6
"14444922.jpg","map/images/14444922.jpg",0.170516967773437,"#121267",18,18,103,"https://tracy-st.github.io/hks-political-buttons/images/14444922.jpg","Go Mo","President","Democrat",,3.6
"14444922.jpg","map/images/14444922.jpg",0.40388488769531206,"#2B2B29",43,43,41,"https://tracy-st.github.io/hks-political-buttons/images/14444922.jpg","Go Mo","President","Democrat",,3.6
"14444922.jpg","map/images/14444922.jpg",0.05903625488281201,"#424B7D",66,75,125,"https://tracy-st.github.io/hks-political-buttons/images/14444922.jpg","Go Mo","President","Democrat",,3.6
"14444922.jpg","map/images/14444922.jpg",0.271392822265625,"#0FA419",15,164,25,"https://tracy-st.github.io/hks-political-buttons/images/14444922.jpg","Go Mo","President","Democrat",,3.6
"14444923.jpg","map/images/14444923.jpg",0.170181274414062,"#101114",16,17,20,"https://tracy-st.github.io/hks-political-buttons/images/14444923.jpg","Me for Mo","President","Democrat",,3.5
"14444923.jpg","map/images/14444923.jpg",0.51171875,"#313130",49,49,48,"https://tracy-st.github.io/hks-political-buttons/images/14444923.jpg","Me for Mo","President","Democrat",,3.5
"14444923.jpg","map/images/14444923.jpg",0.09552001953125,"#5B5958",91,89,88,"https://tracy-st.github.io/hks-political-buttons/images/14444923.jpg","Me for Mo","President","Democrat",,3.5
"14444923.jpg","map/images/14444923.jpg",0.135467529296875,"#1A7FBD",26,127,189,"https://tracy-st.github.io/hks-political-buttons/images/14444923.jpg","Me for Mo","President","Democrat",,3.5
"14444923.jpg","map/images/14444923.jpg",0.087112426757812,"#EB8796",235,135,150,"https://tracy-st.github.io/hks-political-buttons/images/14444923.jpg","Me for Mo","President","Democrat",,3.5
"14444924.jpg","map/images/14444924.jpg",0.42048645019531206,"#2B2927",43,41,39,"https://tracy-st.github.io/hks-political-buttons/images/14444924.jpg","Mo","President","Democrat",,1
"14444924.jpg","map/images/14444924.jpg",0.27410888671875,"#602A18",96,42,24,"https://tracy-st.github.io/hks-political-buttons/images/14444924.jpg","Mo","President","Democrat",,1
"14444924.jpg","map/images/14444924.jpg",0.136077880859375,"#754B3E",117,75,62,"https://tracy-st.github.io/hks-political-buttons/images/14444924.jpg","Mo","President","Democrat",,1
"14444924.jpg","map/images/14444924.jpg",0.065948486328125,"#8F7063",143,112,99,"https://tracy-st.github.io/hks-political-buttons/images/14444924.jpg","Mo","President","Democrat",,1
"14444924.jpg","map/images/14444924.jpg",0.103378295898437,"#D8C8B6",216,200,182,"https://tracy-st.github.io/hks-political-buttons/images/14444924.jpg","Mo","President","Democrat",,1
"14444925.jpg","map/images/14444925.jpg",0.452392578125,"#2E2D2A",46,45,42,"https://tracy-st.github.io/hks-political-buttons/images/14444925.jpg","Mo Udall '76","President","Democrat",1976,3
"14444925.jpg","map/images/14444925.jpg",0.019577026367187,"#D9373A",217,55,58,"https://tracy-st.github.io/hks-political-buttons/images/14444925.jpg","Mo Udall '76","President","Democrat",1976,3
"14444925.jpg","map/images/14444925.jpg",0.01580810546875,"#716F6A",113,111,106,"https://tracy-st.github.io/hks-political-buttons/images/14444925.jpg","Mo Udall '76","President","Democrat",1976,3
"14444925.jpg","map/images/14444925.jpg",0.033096313476562,"#BEB5B1",190,181,177,"https://tracy-st.github.io/hks-political-buttons/images/14444925.jpg","Mo Udall '76","President","Democrat",1976,3
"14444925.jpg","map/images/14444925.jpg",0.4791259765625,"#DDDCD8",221,220,216,"https://tracy-st.github.io/hks-political-buttons/images/14444925.jpg","Mo Udall '76","President","Democrat",1976,3
"14444926.jpg","map/images/14444926.jpg",0.41242980957031206,"#2E2E2B",46,46,43,"https://tracy-st.github.io/hks-political-buttons/images/14444926.jpg","MS. For Mo","President","Democrat",,3.6
"14444926.jpg","map/images/14444926.jpg",0.085205078125,"#0B7E9B",11,126,155,"https://tracy-st.github.io/hks-political-buttons/images/14444926.jpg","MS. For Mo","President","Democrat",,3.6
"14444926.jpg","map/images/14444926.jpg",0.133041381835937,"#2EA720",46,167,32,"https://tracy-st.github.io/hks-political-buttons/images/14444926.jpg","MS. For Mo","President","Democrat",,3.6
"14444926.jpg","map/images/14444926.jpg",0.02178955078125,"#8BB18E",139,177,142,"https://tracy-st.github.io/hks-political-buttons/images/14444926.jpg","MS. For Mo","President","Democrat",,3.6
"14444926.jpg","map/images/14444926.jpg",0.3475341796875,"#DFDDD7",223,221,215,"https://tracy-st.github.io/hks-political-buttons/images/14444926.jpg","MS. For Mo","President","Democrat",,3.6
"14444927.jpg","map/images/14444927.jpg",0.41336059570312506,"#2F2E2C",47,46,44,"https://tracy-st.github.io/hks-political-buttons/images/14444927.jpg","MS. For Mo","President","Democrat",1976,3.6
"14444927.jpg","map/images/14444927.jpg",0.08404541015625,"#045452",4,84,82,"https://tracy-st.github.io/hks-political-buttons/images/14444927.jpg","MS. For Mo","President","Democrat",1976,3.6
"14444927.jpg","map/images/14444927.jpg",0.13421630859375,"#26910C",38,145,12,"https://tracy-st.github.io/hks-political-buttons/images/14444927.jpg","MS. For Mo","President","Democrat",1976,3.6
"14444927.jpg","map/images/14444927.jpg",0.022445678710937,"#84A77F",132,167,127,"https://tracy-st.github.io/hks-political-buttons/images/14444927.jpg","MS. For Mo","President","Democrat",1976,3.6
"14444927.jpg","map/images/14444927.jpg",0.345932006835937,"#DCDED8",220,222,216,"https://tracy-st.github.io/hks-political-buttons/images/14444927.jpg","MS. For Mo","President","Democrat",1976,3.6
"14444928.jpg","map/images/14444928.jpg",0.23336791992187503,"#151211",21,18,17,"https://tracy-st.github.io/hks-political-buttons/images/14444928.jpg","The most Udall","President","Democrat",,3.5
"14444928.jpg","map/images/14444928.jpg",0.528167724609375,"#302E2D",48,46,45,"https://tracy-st.github.io/hks-political-buttons/images/14444928.jpg","The most Udall","President","Democrat",,3.5
"14444928.jpg","map/images/14444928.jpg",0.05836486816406201,"#94197B",148,25,123,"https://tracy-st.github.io/hks-political-buttons/images/14444928.jpg","The most Udall","President","Democrat",,3.5
"14444928.jpg","map/images/14444928.jpg",0.093368530273437,"#55504C",85,80,76,"https://tracy-st.github.io/hks-political-buttons/images/14444928.jpg","The most Udall","President","Democrat",,3.5
"14444928.jpg","map/images/14444928.jpg",0.08673095703125,"#E88C14",232,140,20,"https://tracy-st.github.io/hks-political-buttons/images/14444928.jpg","The most Udall","President","Democrat",,3.5
"14444930.jpg","map/images/14444930.jpg",0.40907287597656206,"#2E2B28",46,43,40,"https://tracy-st.github.io/hks-political-buttons/images/14444930.jpg","udall","President","Democrat",,3.7
"14444930.jpg","map/images/14444930.jpg",0.33770751953125,"#B25B08",178,91,8,"https://tracy-st.github.io/hks-political-buttons/images/14444930.jpg","udall","President","Democrat",,3.7
"14444930.jpg","map/images/14444930.jpg",0.09005737304687501,"#B36D43",179,109,67,"https://tracy-st.github.io/hks-political-buttons/images/14444930.jpg","udall","President","Democrat",,3.7
"14444930.jpg","map/images/14444930.jpg",0.0185546875,"#CAA386",202,163,134,"https://tracy-st.github.io/hks-political-buttons/images/14444930.jpg","udall","President","Democrat",,3.7
