image_url,iiifid,libraryId,frequency,Hex,R,G,B,name,earliest_date,latest_date,wcm,dim2cm,dim3cm,person,party,location,office
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501911,501501911,105373829,0.1175079346,#62AF26,98,175,38,May Day ; Peace Jobs Equality ; Celebrate the Struggle for the 8 Hour Day ; 1886 Union Square NYC May 1st 1985,1985,1985,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501908,501501908,105373827,0.395904541,#1F2121,31,33,33,99 Delegate ; AFL-CIO Hospital DIvision (American Federation of Labor and Congress of Industrial Organizations),,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501908,501501908,105373827,0.3428192139,#209BAF,32,155,175,99 Delegate ; AFL-CIO Hospital DIvision (American Federation of Labor and Congress of Industrial Organizations),,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501908,501501908,105373827,0.1555480957,#C8C4B3,200,196,179,99 Delegate ; AFL-CIO Hospital DIvision (American Federation of Labor and Congress of Industrial Organizations),,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501908,501501908,105373827,0.06530761719,#57B4C4,87,180,196,99 Delegate ; AFL-CIO Hospital DIvision (American Federation of Labor and Congress of Industrial Organizations),,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501908,501501908,105373827,0.04042053223,#476566,71,101,102,99 Delegate ; AFL-CIO Hospital DIvision (American Federation of Labor and Congress of Industrial Organizations),,,3.8,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501905,501501905,105373825,0.3462524414,#D03332,208,51,50,Como Siempre,,,3.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501905,501501905,105373825,0.3209228516,#252120,37,33,32,Como Siempre,,,3.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501905,501501905,105373825,0.1824188232,#1F1412,31,20,18,Como Siempre,,,3.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501905,501501905,105373825,0.08270263672,#DAC4AA,218,196,170,Como Siempre,,,3.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501905,501501905,105373825,0.06770324707,#D9615A,217,97,90,Como Siempre,,,3.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501902,501501902,105373823,0.5625762939,#242423,36,36,35,Local 420 Says Save Our City Hospitals ,,,4.2,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501902,501501902,105373823,0.1943206787,#0A8341,10,131,65,Local 420 Says Save Our City Hospitals ,,,4.2,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501902,501501902,105373823,0.1019134521,#D4CFB4,212,207,180,Local 420 Says Save Our City Hospitals ,,,4.2,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501902,501501902,105373823,0.08494567871,#474743,71,71,67,Local 420 Says Save Our City Hospitals ,,,4.2,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501902,501501902,105373823,0.05624389648,#678B6A,103,139,106,Local 420 Says Save Our City Hospitals ,,,4.2,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501899,501501899,105373821,0.3796691895,#A6B978,166,185,120,Taft can mine it... Hartley can haul it... ; I Support the Miners ,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501899,501501899,105373821,0.2632904053,#222220,34,34,32,Taft can mine it... Hartley can haul it... ; I Support the Miners ,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501899,501501899,105373821,0.2193908691,#BACE88,186,206,136,Taft can mine it... Hartley can haul it... ; I Support the Miners ,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501899,501501899,105373821,0.09118652344,#484A3E,72,74,62,Taft can mine it... Hartley can haul it... ; I Support the Miners ,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501899,501501899,105373821,0.0464630127,#E3EFBA,227,239,186,Taft can mine it... Hartley can haul it... ; I Support the Miners ,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501896,501501896,105373819,0.5187683105,#029469,2,148,105,65 U.A.W.,,,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501896,501501896,105373819,0.2656860352,#212221,33,34,33,65 U.A.W.,,,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501896,501501896,105373819,0.1257324219,#D0CAAC,208,202,172,65 U.A.W.,,,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501896,501501896,105373819,0.05516052246,#38A881,56,168,129,65 U.A.W.,,,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501896,501501896,105373819,0.03465270996,#89B393,137,179,147,65 U.A.W.,,,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501893,501501893,105373817,0.4992523193,#CE9C1A,206,156,26,African National Congress ; South Africa,,,3.3,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501893,501501893,105373817,0.3343505859,#262421,38,36,33,African National Congress ; South Africa,,,3.3,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501893,501501893,105373817,0.07217407227,#2D6B30,45,107,48,African National Congress ; South Africa,,,3.3,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501893,501501893,105373817,0.05000305176,#837B2B,131,123,43,African National Congress ; South Africa,,,3.3,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501893,501501893,105373817,0.0442199707,#E5BD65,229,189,101,African National Congress ; South Africa,,,3.3,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501890,501501890,105373815,0.3852233887,#DFD9CE,223,217,206,Justice ; SEIU Local 509 (Service Employees International Union),,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501890,501501890,105373815,0.2728881836,#232322,35,35,34,Justice ; SEIU Local 509 (Service Employees International Union),,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501890,501501890,105373815,0.1559753418,#F4EEE5,244,238,229,Justice ; SEIU Local 509 (Service Employees International Union),,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501890,501501890,105373815,0.1354370117,#A19691,161,150,145,Justice ; SEIU Local 509 (Service Employees International Union),,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501890,501501890,105373815,0.05047607422,#DB3C3E,219,60,62,Justice ; SEIU Local 509 (Service Employees International Union),,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501887,501501887,105373813,0.4418029785,#23211A,35,33,26,Grenada is Nobody's Backyard ; U.S. Out Now!,1983,1983,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501887,501501887,105373813,0.3274536133,#D4BB42,212,187,66,Grenada is Nobody's Backyard ; U.S. Out Now!,1983,1983,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501887,501501887,105373813,0.1517486572,#EDD456,237,212,86,Grenada is Nobody's Backyard ; U.S. Out Now!,1983,1983,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501887,501501887,105373813,0.04016113281,#605427,96,84,39,Grenada is Nobody's Backyard ; U.S. Out Now!,1983,1983,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501887,501501887,105373813,0.03883361816,#A1903B,161,144,59,Grenada is Nobody's Backyard ; U.S. Out Now!,1983,1983,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501884,501501884,105373811,0.4271240234,#C31F2A,195,31,42,Stop Scabs ,,,3.9,3.9,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501884,501501884,105373811,0.3111572266,#25201F,37,32,31,Stop Scabs ,,,3.9,3.9,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501884,501501884,105373811,0.2241821289,#D2D0CC,210,208,204,Stop Scabs ,,,3.9,3.9,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501884,501501884,105373811,0.02032470703,#B9656A,185,101,106,Stop Scabs ,,,3.9,3.9,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501884,501501884,105373811,0.01721191406,#C2A0A0,194,160,160,Stop Scabs ,,,3.9,3.9,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501881,501501881,105373809,0.3397064209,#B33724,179,55,36,Boycott South Africa not Nicaragua ; Clergy & Laity Concerned,1986,1986,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501881,501501881,105373809,0.2623901367,#232220,35,34,32,Boycott South Africa not Nicaragua ; Clergy & Laity Concerned,1986,1986,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501881,501501881,105373809,0.2587738037,#D2A609,210,166,9,Boycott South Africa not Nicaragua ; Clergy & Laity Concerned,1986,1986,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501881,501501881,105373809,0.08529663086,#C75D31,199,93,49,Boycott South Africa not Nicaragua ; Clergy & Laity Concerned,1986,1986,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501881,501501881,105373809,0.05383300781,#EEB564,238,181,100,Boycott South Africa not Nicaragua ; Clergy & Laity Concerned,1986,1986,4.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501878,501501878,105373807,0.3374481201,#252422,37,36,34,March Against Apartheid June 14 ; Remember Soweto,,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501878,501501878,105373807,0.2637023926,#D5A936,213,169,54,March Against Apartheid June 14 ; Remember Soweto,,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501878,501501878,105373807,0.2440032959,#F0C543,240,197,67,March Against Apartheid June 14 ; Remember Soweto,,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501878,501501878,105373807,0.120513916,#CE3931,206,57,49,March Against Apartheid June 14 ; Remember Soweto,,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501878,501501878,105373807,0.03433227539,#776532,119,101,50,March Against Apartheid June 14 ; Remember Soweto,,,5.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501875,501501875,105373805,0.4661407471,#29287A,41,40,122,A Woman's Place is in Her Union,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501875,501501875,105373805,0.2651977539,#212121,33,33,33,A Woman's Place is in Her Union,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501875,501501875,105373805,0.1772155762,#D7C3BD,215,195,189,A Woman's Place is in Her Union,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501875,501501875,105373805,0.05891418457,#565394,86,83,148,A Woman's Place is in Her Union,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501875,501501875,105373805,0.03253173828,#9F86A9,159,134,169,A Woman's Place is in Her Union,,,4.4,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501872,501501872,105373803,0.4512023926,#C12332,193,35,50,"American Family Celebration Working for Change ; May 7, 1988 ; Be There ",1988,1988,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501872,501501872,105373803,0.2637939453,#222020,34,32,32,"American Family Celebration Working for Change ; May 7, 1988 ; Be There ",1988,1988,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501872,501501872,105373803,0.1349639893,#D2CEC8,210,206,200,"American Family Celebration Working for Change ; May 7, 1988 ; Be There ",1988,1988,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501872,501501872,105373803,0.08726501465,#CC4C52,204,76,82,"American Family Celebration Working for Change ; May 7, 1988 ; Be There ",1988,1988,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501872,501501872,105373803,0.0627746582,#D97E7F,217,126,127,"American Family Celebration Working for Change ; May 7, 1988 ; Be There ",1988,1988,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501869,501501869,105373801,0.5688323975,#232120,35,33,32,National Federation of Republican Women,,,8,2.5,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501869,501501869,105373801,0.1338043213,#624532,98,69,50,National Federation of Republican Women,,,8,2.5,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501869,501501869,105373801,0.1202545166,#BAB7B2,186,183,178,National Federation of Republican Women,,,8,2.5,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501869,501501869,105373801,0.09065246582,#25215A,37,33,90,National Federation of Republican Women,,,8,2.5,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501869,501501869,105373801,0.08645629883,#8D7A5A,141,122,90,National Federation of Republican Women,,,8,2.5,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501866,501501866,105373799,0.3907470703,#222323,34,35,35,Mim,,,1.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501866,501501866,105373799,0.2355499268,#112048,17,32,72,Mim,,,1.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501866,501501866,105373799,0.1530761719,#8C7E55,140,126,85,Mim,,,1.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501866,501501866,105373799,0.1444091797,#B0A380,176,163,128,Mim,,,1.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501866,501501866,105373799,0.07621765137,#4B4A40,75,74,64,Mim,,,1.6,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501863,501501863,105373797,0.3577728271,#242424,36,36,36,Erin Go Bragh,,,3.2,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501863,501501863,105373797,0.3409729004,#BBB9AF,187,185,175,Erin Go Bragh,,,3.2,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501863,501501863,105373797,0.1326599121,#056932,5,105,50,Erin Go Bragh,,,3.2,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501863,501501863,105373797,0.1073303223,#B67E16,182,126,22,Erin Go Bragh,,,3.2,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501863,501501863,105373797,0.06126403809,#6B776B,107,119,107,Erin Go Bragh,,,3.2,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501860,501501860,105373795,0.3045654297,#D8D1C1,216,209,193,[Image of Elephant with American Flag],,,4.3,3.8,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501860,501501860,105373795,0.2417755127,#C2B6A1,194,182,161,[Image of Elephant with American Flag],,,4.3,3.8,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501860,501501860,105373795,0.2180023193,#242322,36,35,34,[Image of Elephant with American Flag],,,4.3,3.8,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501860,501501860,105373795,0.16847229,#264B84,38,75,132,[Image of Elephant with American Flag],,,4.3,3.8,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501860,501501860,105373795,0.06718444824,#A06245,160,98,69,[Image of Elephant with American Flag],,,4.3,3.8,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501857,501501857,105373793,0.4466552734,#6D6D6B,109,109,107,"Okay American You Bet - I'm With You ; Inauguration March 4, 1933 ; Our President Franklin D. Roosevelt ",,,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501857,501501857,105373793,0.3605804443,#212020,33,32,32,"Okay American You Bet - I'm With You ; Inauguration March 4, 1933 ; Our President Franklin D. Roosevelt ",,,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501857,501501857,105373793,0.1432952881,#4C525A,76,82,90,"Okay American You Bet - I'm With You ; Inauguration March 4, 1933 ; Our President Franklin D. Roosevelt ",,,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501857,501501857,105373793,0.03367614746,#C03D3C,192,61,60,"Okay American You Bet - I'm With You ; Inauguration March 4, 1933 ; Our President Franklin D. Roosevelt ",,,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501857,501501857,105373793,0.01579284668,#ACADB2,172,173,178,"Okay American You Bet - I'm With You ; Inauguration March 4, 1933 ; Our President Franklin D. Roosevelt ",,,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501854,501501854,105373791,0.3230743408,#BBBBB9,187,187,185,"Okay American You Bet - I'm With You ; Inauguration March 4, 1933 ; Our President Franklin D. Roosevelt ",1933,1933,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501854,501501854,105373791,0.2624816895,#212021,33,32,33,"Okay American You Bet - I'm With You ; Inauguration March 4, 1933 ; Our President Franklin D. Roosevelt ",1933,1933,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501854,501501854,105373791,0.1611633301,#10417D,16,65,125,"Okay American You Bet - I'm With You ; Inauguration March 4, 1933 ; Our President Franklin D. Roosevelt ",1933,1933,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501854,501501854,105373791,0.1571502686,#BB2C2E,187,44,46,"Okay American You Bet - I'm With You ; Inauguration March 4, 1933 ; Our President Franklin D. Roosevelt ",1933,1933,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501854,501501854,105373791,0.09613037109,#627FA0,98,127,160,"Okay American You Bet - I'm With You ; Inauguration March 4, 1933 ; Our President Franklin D. Roosevelt ",1933,1933,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501851,501501851,105373789,0.5403594971,#D2D5CB,210,213,203,Reagan ; Bush '84,1984,1984,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501851,501501851,105373789,0.2576904297,#222121,34,33,33,Reagan ; Bush '84,1984,1984,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501851,501501851,105373789,0.1183166504,#1E2B6A,30,43,106,Reagan ; Bush '84,1984,1984,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501851,501501851,105373789,0.04821777344,#C53038,197,48,56,Reagan ; Bush '84,1984,1984,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501851,501501851,105373789,0.03541564941,#9A8C95,154,140,149,Reagan ; Bush '84,1984,1984,5.7,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501848,501501848,105373787,0.3613739014,#222222,34,34,34,Nixon,,,5.2,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501848,501501848,105373787,0.3597106934,#1F293D,31,41,61,Nixon,,,5.2,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501848,501501848,105373787,0.09867858887,#C4C294,196,194,148,Nixon,,,5.2,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501848,501501848,105373787,0.09060668945,#9DC14B,157,193,75,Nixon,,,5.2,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501848,501501848,105373787,0.08963012695,#666D61,102,109,97,Nixon,,,5.2,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501845,501501845,105373785,0.3924255371,#242421,36,36,33,Weicker,1970,1989,2.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501845,501501845,105373785,0.2955322266,#C4C4A7,196,196,167,Weicker,1970,1989,2.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501845,501501845,105373785,0.1735229492,#06769B,6,118,155,Weicker,1970,1989,2.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501845,501501845,105373785,0.09170532227,#10325C,16,50,92,Weicker,1970,1989,2.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501845,501501845,105373785,0.04681396484,#6A787A,106,120,122,Weicker,1970,1989,2.5,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501842,501501842,105373783,0.3811798096,#CEC7B9,206,199,185,Weicker Meskill,,,5.3,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501842,501501842,105373783,0.2575836182,#222222,34,34,34,Weicker Meskill,,,5.3,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501842,501501842,105373783,0.1732788086,#3A4293,58,66,147,Weicker Meskill,,,5.3,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501842,501501842,105373783,0.1581573486,#E6DFD2,230,223,210,Weicker Meskill,,,5.3,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501842,501501842,105373783,0.02980041504,#8485A1,132,133,161,Weicker Meskill,,,5.3,,,,,,
https://iiif-cache.digitalhumanities.fas.harvard.edu/iiif/thumb?url=https://ids.lib.harvard.edu/mps/501501839,501501839,105373781,0.4392547607,#CCC3B1,204,195,177,GOP,,,3.2,,,,,,
